date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.277.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=13)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.278.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.279.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.27a.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=2)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.27b.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=2)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.27c.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.27d.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.27e.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.27f.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.280.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=11)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.281.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=11)
14:03:22	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:33:19%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list335c	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:22	28113/28113	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:33:20%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=11%26Subject_Id=4	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login9259.html	(from https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=4)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.283.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=10)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.284.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=10)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.285.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=9)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.286.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=9)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.287.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=8&Subject_Id=2)
14:03:22	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.288.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=8&Subject_Id=2)
14:03:23	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.289.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=8)
14:03:23	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.28a.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=8)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/course/study?Course_Id=8&Subject_Id=4	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study0932.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/blogs/blog_detail/Free_Online_Classes_and_Study?blogid=14	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/blogs/blog_detail/Free_Online_Classes_and_Study5b1f.html	(from https://www.schoolaura.com/blogs)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/blogs/blog_detail/Start_Online_Study_With_SchoolAura?blogid=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/blogs/blog_detail/Start_Online_Study_With_SchoolAura7d86.html	(from https://www.schoolaura.com/blogs)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/blogs/blog_detail/Free_Online_Exam_Practice?blogid=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/blogs/blog_detail/Free_Online_Exam_Practicec15d.html	(from https://www.schoolaura.com/blogs)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/home/entrance_solutions	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/home/entrance_solutions.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=13&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exama9e4.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=14&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam8ae5.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=8&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam8e86.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=9&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam28d8.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=12&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam4c2a.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=11&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-examfac3.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=10&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exama032.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=7&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam0cc6.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=24&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam82b9.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=23&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exama889.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=28&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-examddde.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=40&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam6c8b.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=25&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-examf8d6.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=27&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam5883.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=41&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam7023.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=44&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam3abb.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=32&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam6cb9.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=37&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-examd3d4.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=21&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exame276.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=70&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam9327.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=71&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam6eb9.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=51&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam7d33.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq-exam?Category_Id=46&Exam_Type=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq-exam254e.html	(from https://www.schoolaura.com/)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list3acc.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list637c.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listff56.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list01fd.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listafe5.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list576a.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_liste4f6.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listd0b8.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=15	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list7bad.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=8	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list333a.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=14	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listbfa9.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&category_id=13&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list95d4.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_liste168.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listb4a5.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list0dff.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list1de2.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list4c80.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listcc2a.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list146a.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list7d2f.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=15	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listbfa0.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=8	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_liste8ab.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=14	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list9262.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&category_id=14&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listeec3.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list5b39.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list208c.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list6aaa.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listfb48.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:23	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list8e01.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
